"order_id","order_date","required_date","shipped_date","company_name","category_name","country","product_name","discount"
10335,"1996-10-22","1996-11-19","1996-10-24","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Gorgonzola Telino","0.2"
10335,"1996-10-22","1996-11-19","1996-10-24","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Mascarpone Fabioli","0.2"
10335,"1996-10-22","1996-11-19","1996-10-24","Hungry Owl All-Night Grocers","Produce","Ireland","Manjimup Dried Apples","0.2"
10336,"1996-10-23","1996-11-20","1996-10-25","Princesa Isabel Vinhos","Condiments","Portugal","Chef Anton's Cajun Seasoning","0.1"
10337,"1996-10-24","1996-11-21","1996-10-29","Frankenversand","Grains/Cereals","Germany","Tunnbröd","0"
10337,"1996-10-24","1996-11-21","1996-10-29","Frankenversand","Confections","Germany","Gumbär Gummibärchen","0"
10337,"1996-10-24","1996-11-21","1996-10-29","Frankenversand","Seafood","Germany","Inlagd Sill","0"
10337,"1996-10-24","1996-11-21","1996-10-29","Frankenversand","Seafood","Germany","Gravad lax","0"
10337,"1996-10-24","1996-11-21","1996-10-29","Frankenversand","Dairy Products","Germany","Mozzarella di Giovanni","0"
10338,"1996-10-25","1996-11-22","1996-10-29","Old World Delicatessen","Meat/Poultry","USA","Alice Mutton","0"
10338,"1996-10-25","1996-11-22","1996-10-29","Old World Delicatessen","Seafood","USA","Nord-Ost Matjeshering","0"
10339,"1996-10-28","1996-11-25","1996-11-04","Mère Paillarde","Condiments","Canada","Chef Anton's Cajun Seasoning","0"
10339,"1996-10-28","1996-11-25","1996-11-04","Mère Paillarde","Meat/Poultry","Canada","Alice Mutton","0.05"
10339,"1996-10-28","1996-11-25","1996-11-04","Mère Paillarde","Confections","Canada","Tarte au sucre","0"
10340,"1996-10-29","1996-11-26","1996-11-08","Bon app'","Seafood","France","Carnarvon Tigers","0.05"
10340,"1996-10-29","1996-11-26","1996-11-08","Bon app'","Seafood","France","Jack's New England Clam Chowder","0.05"
10340,"1996-10-29","1996-11-26","1996-11-08","Bon app'","Beverages","France","Ipoh Coffee","0.05"
10341,"1996-10-29","1996-11-26","1996-11-05","Simons bistro","Dairy Products","Denmark","Geitost","0"
10341,"1996-10-29","1996-11-26","1996-11-05","Simons bistro","Dairy Products","Denmark","Raclette Courdavault","0.15"
10342,"1996-10-30","1996-11-13","1996-11-04","Frankenversand","Beverages","Germany","Chang","0.2"
10342,"1996-10-30","1996-11-13","1996-11-04","Frankenversand","Dairy Products","Germany","Gorgonzola Telino","0.2"
10342,"1996-10-30","1996-11-13","1996-11-04","Frankenversand","Seafood","Germany","Inlagd Sill","0.2"
10342,"1996-10-30","1996-11-13","1996-11-04","Frankenversand","Meat/Poultry","Germany","Pâté chinois","0.2"
10343,"1996-10-31","1996-11-28","1996-11-06","Lehmanns Marktstand","Grains/Cereals","Germany","Wimmers gute Semmelknödel","0"
10343,"1996-10-31","1996-11-28","1996-11-06","Lehmanns Marktstand","Confections","Germany","Scottish Longbreads","0.05"
10343,"1996-10-31","1996-11-28","1996-11-06","Lehmanns Marktstand","Beverages","Germany","Lakkalikööri","0"
10344,"1996-11-01","1996-11-29","1996-11-05","White Clover Markets","Condiments","USA","Chef Anton's Cajun Seasoning","0"
10344,"1996-11-01","1996-11-29","1996-11-05","White Clover Markets","Condiments","USA","Northwoods Cranberry Sauce","0.25"
10345,"1996-11-04","1996-12-02","1996-11-11","QUICK-Stop","Condiments","Germany","Northwoods Cranberry Sauce","0"
10345,"1996-11-04","1996-12-02","1996-11-11","QUICK-Stop","Confections","Germany","Teatime Chocolate Biscuits","0"
10345,"1996-11-04","1996-12-02","1996-11-11","QUICK-Stop","Grains/Cereals","Germany","Singaporean Hokkien Fried Mee","0"
10346,"1996-11-05","1996-12-17","1996-11-08","Rattlesnake Canyon Grocery","Meat/Poultry","USA","Alice Mutton","0.1"
10346,"1996-11-05","1996-12-17","1996-11-08","Rattlesnake Canyon Grocery","Grains/Cereals","USA","Gnocchi di nonna Alice","0"
10347,"1996-11-06","1996-12-04","1996-11-08","Familia Arquibaldo","Confections","Brazil","NuNuCa Nuß-Nougat-Creme","0"
10347,"1996-11-06","1996-12-04","1996-11-08","Familia Arquibaldo","Beverages","Brazil","Chartreuse verte","0.15"
10347,"1996-11-06","1996-12-04","1996-11-08","Familia Arquibaldo","Seafood","Brazil","Boston Crab Meat","0"
10347,"1996-11-06","1996-12-04","1996-11-08","Familia Arquibaldo","Beverages","Brazil","Rhönbräu Klosterbier","0.15"
10348,"1996-11-07","1996-12-05","1996-11-15","Die Wandernde Kuh","Beverages","Germany","Chai","0.15"
10348,"1996-11-07","1996-12-05","1996-11-15","Die Wandernde Kuh","Grains/Cereals","Germany","Tunnbröd","0"
10349,"1996-11-08","1996-12-06","1996-11-15","Split Rail Beer & Ale","Meat/Poultry","USA","Tourtière","0"
10350,"1996-11-11","1996-12-09","1996-12-03","La maison d'Asie","Confections","France","Valkoinen suklaa","0.1"
10350,"1996-11-11","1996-12-09","1996-12-03","La maison d'Asie","Dairy Products","France","Gudbrandsdalsost","0.1"
10351,"1996-11-11","1996-12-09","1996-11-20","Ernst Handel","Beverages","Austria","Côte de Blaye","0.05"
10351,"1996-11-11","1996-12-09","1996-11-20","Ernst Handel","Seafood","Austria","Jack's New England Clam Chowder","0"
10351,"1996-11-11","1996-12-09","1996-11-20","Ernst Handel","Condiments","Austria","Gula Malacca","0.05"
10351,"1996-11-11","1996-12-09","1996-11-20","Ernst Handel","Condiments","Austria","Louisiana Fiery Hot Pepper Sauce","0.05"
10352,"1996-11-12","1996-11-26","1996-11-18","Furia Bacalhau e Frutos do Mar","Beverages","Portugal","Guaraná Fantástica","0"
10352,"1996-11-12","1996-11-26","1996-11-18","Furia Bacalhau e Frutos do Mar","Meat/Poultry","Portugal","Tourtière","0.15"
10353,"1996-11-13","1996-12-11","1996-11-25","Piccolo und mehr","Dairy Products","Austria","Queso Cabrales","0.2"
10353,"1996-11-13","1996-12-11","1996-11-25","Piccolo und mehr","Beverages","Austria","Côte de Blaye","0.2"
10354,"1996-11-14","1996-12-12","1996-11-20","Pericles Comidas clásicas","Beverages","Mexico","Chai","0"
10354,"1996-11-14","1996-12-12","1996-11-20","Pericles Comidas clásicas","Meat/Poultry","Mexico","Thüringer Rostbratwurst","0"
10355,"1996-11-15","1996-12-13","1996-11-20","Around the Horn","Beverages","UK","Guaraná Fantástica","0"
10355,"1996-11-15","1996-12-13","1996-11-20","Around the Horn","Grains/Cereals","UK","Ravioli Angelo","0"
10356,"1996-11-18","1996-12-16","1996-11-27","Die Wandernde Kuh","Dairy Products","Germany","Gorgonzola Telino","0"
10356,"1996-11-18","1996-12-16","1996-11-27","Die Wandernde Kuh","Meat/Poultry","Germany","Pâté chinois","0"
10356,"1996-11-18","1996-12-16","1996-11-27","Die Wandernde Kuh","Dairy Products","Germany","Gudbrandsdalsost","0"
10357,"1996-11-19","1996-12-17","1996-12-02","LILA-Supermercado","Seafood","Venezuela","Ikura","0.2"
10357,"1996-11-19","1996-12-17","1996-12-02","LILA-Supermercado","Confections","Venezuela","Gumbär Gummibärchen","0"
10357,"1996-11-19","1996-12-17","1996-12-02","LILA-Supermercado","Dairy Products","Venezuela","Camembert Pierrot","0.2"
10358,"1996-11-20","1996-12-18","1996-11-27","La maison d'Asie","Beverages","France","Guaraná Fantástica","0.05"
10358,"1996-11-20","1996-12-18","1996-11-27","La maison d'Asie","Beverages","France","Sasquatch Ale","0.05"
10358,"1996-11-20","1996-12-18","1996-11-27","La maison d'Asie","Seafood","France","Inlagd Sill","0.05"
10359,"1996-11-21","1996-12-19","1996-11-26","Seven Seas Imports","Confections","UK","Pavlova","0.05"
10359,"1996-11-21","1996-12-19","1996-11-26","Seven Seas Imports","Dairy Products","UK","Gorgonzola Telino","0.05"
10359,"1996-11-21","1996-12-19","1996-11-26","Seven Seas Imports","Dairy Products","UK","Camembert Pierrot","0.05"
10360,"1996-11-22","1996-12-20","1996-12-02","Blondesddsl père et fils","Produce","France","Rössle Sauerkraut","0"
10360,"1996-11-22","1996-12-20","1996-12-02","Blondesddsl père et fils","Meat/Poultry","France","Thüringer Rostbratwurst","0"
10360,"1996-11-22","1996-12-20","1996-12-02","Blondesddsl père et fils","Beverages","France","Côte de Blaye","0"
10360,"1996-11-22","1996-12-20","1996-12-02","Blondesddsl père et fils","Confections","France","Maxilaku","0"
10360,"1996-11-22","1996-12-20","1996-12-02","Blondesddsl père et fils","Meat/Poultry","France","Tourtière","0"
10361,"1996-11-22","1996-12-20","1996-12-03","QUICK-Stop","Beverages","Germany","Chartreuse verte","0.1"
10361,"1996-11-22","1996-12-20","1996-12-03","QUICK-Stop","Dairy Products","Germany","Camembert Pierrot","0.1"
10362,"1996-11-25","1996-12-23","1996-11-28","Bon app'","Confections","France","NuNuCa Nuß-Nougat-Creme","0"
10362,"1996-11-25","1996-12-23","1996-11-28","Bon app'","Produce","France","Manjimup Dried Apples","0"
10362,"1996-11-25","1996-12-23","1996-11-28","Bon app'","Meat/Poultry","France","Tourtière","0"
10363,"1996-11-26","1996-12-24","1996-12-04","Drachenblut Delikatessen","Dairy Products","Germany","Gorgonzola Telino","0"
10363,"1996-11-26","1996-12-24","1996-12-04","Drachenblut Delikatessen","Beverages","Germany","Rhönbräu Klosterbier","0"
10363,"1996-11-26","1996-12-24","1996-12-04","Drachenblut Delikatessen","Beverages","Germany","Lakkalikööri","0"
10364,"1996-11-26","1997-01-07","1996-12-04","Eastern Connection","Dairy Products","UK","Gudbrandsdalsost","0"
10364,"1996-11-26","1997-01-07","1996-12-04","Eastern Connection","Dairy Products","UK","Flotemysost","0"
10365,"1996-11-27","1996-12-25","1996-12-02","Antonio Moreno Taquería","Dairy Products","Mexico","Queso Cabrales","0"
10366,"1996-11-28","1997-01-09","1996-12-30","Galería del gastrónomo","Condiments","Spain","Louisiana Fiery Hot Pepper Sauce","0"
10366,"1996-11-28","1997-01-09","1996-12-30","Galería del gastrónomo","Condiments","Spain","Original Frankfurter grüne Soße","0"
10367,"1996-11-28","1996-12-26","1996-12-02","Vaffeljernet","Beverages","Denmark","Sasquatch Ale","0"
10367,"1996-11-28","1996-12-26","1996-12-02","Vaffeljernet","Meat/Poultry","Denmark","Tourtière","0"
10367,"1996-11-28","1996-12-26","1996-12-02","Vaffeljernet","Condiments","Denmark","Louisiana Fiery Hot Pepper Sauce","0"
10367,"1996-11-28","1996-12-26","1996-12-02","Vaffeljernet","Condiments","Denmark","Original Frankfurter grüne Soße","0"
10368,"1996-11-29","1996-12-27","1996-12-02","Ernst Handel","Confections","Austria","Sir Rodney's Scones","0.1"
10368,"1996-11-29","1996-12-27","1996-12-02","Ernst Handel","Produce","Austria","Rössle Sauerkraut","0.1"
10368,"1996-11-29","1996-12-27","1996-12-02","Ernst Handel","Grains/Cereals","Austria","Ravioli Angelo","0"
10368,"1996-11-29","1996-12-27","1996-12-02","Ernst Handel","Grains/Cereals","Austria","Wimmers gute Semmelknödel","0.1"
10369,"1996-12-02","1996-12-30","1996-12-09","Split Rail Beer & Ale","Meat/Poultry","USA","Thüringer Rostbratwurst","0"
10369,"1996-12-02","1996-12-30","1996-12-09","Split Rail Beer & Ale","Grains/Cereals","USA","Gnocchi di nonna Alice","0.25"
10370,"1996-12-03","1996-12-31","1996-12-27","Chop-suey Chinese","Beverages","Switzerland","Chai","0.15"
10370,"1996-12-03","1996-12-31","1996-12-27","Chop-suey Chinese","Grains/Cereals","Switzerland","Wimmers gute Semmelknödel","0"
10370,"1996-12-03","1996-12-31","1996-12-27","Chop-suey Chinese","Produce","Switzerland","Longlife Tofu","0.15"
10371,"1996-12-03","1996-12-31","1996-12-24","La maison d'Asie","Seafood","France","Inlagd Sill","0.2"
10372,"1996-12-04","1997-01-01","1996-12-09","Queen Cozinha","Confections","Brazil","Sir Rodney's Marmalade","0.25"
10372,"1996-12-04","1997-01-01","1996-12-09","Queen Cozinha","Beverages","Brazil","Côte de Blaye","0.25"
10372,"1996-12-04","1997-01-01","1996-12-09","Queen Cozinha","Dairy Products","Brazil","Camembert Pierrot","0.25"
10372,"1996-12-04","1997-01-01","1996-12-09","Queen Cozinha","Dairy Products","Brazil","Mozzarella di Giovanni","0.25"
10373,"1996-12-05","1997-01-02","1996-12-11","Hungry Owl All-Night Grocers","Seafood","Ireland","Escargots de Bourgogne","0.2"
10373,"1996-12-05","1997-01-02","1996-12-11","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Flotemysost","0.2"
10374,"1996-12-05","1997-01-02","1996-12-09","Wolski  Zajazd","Dairy Products","Poland","Gorgonzola Telino","0"
10374,"1996-12-05","1997-01-02","1996-12-09","Wolski  Zajazd","Seafood","Poland","Escargots de Bourgogne","0"
10375,"1996-12-06","1997-01-03","1996-12-09","Hungry Coyote Import Store","Produce","USA","Tofu","0"
10375,"1996-12-06","1997-01-03","1996-12-09","Hungry Coyote Import Store","Meat/Poultry","USA","Tourtière","0"
10376,"1996-12-09","1997-01-06","1996-12-13","Mère Paillarde","Dairy Products","Canada","Gorgonzola Telino","0.05"
10377,"1996-12-09","1997-01-06","1996-12-13","Seven Seas Imports","Produce","UK","Rössle Sauerkraut","0.15"
10377,"1996-12-09","1997-01-06","1996-12-13","Seven Seas Imports","Beverages","UK","Chartreuse verte","0.15"
10378,"1996-12-10","1997-01-07","1996-12-19","Folk och fä HB","Dairy Products","Sweden","Flotemysost","0"
10379,"1996-12-11","1997-01-08","1996-12-13","Que Delícia","Seafood","Brazil","Jack's New England Clam Chowder","0.1"
10379,"1996-12-11","1997-01-08","1996-12-13","Que Delícia","Condiments","Brazil","Vegie-spread","0.1"
10379,"1996-12-11","1997-01-08","1996-12-13","Que Delícia","Condiments","Brazil","Louisiana Fiery Hot Pepper Sauce","0.1"
10380,"1996-12-12","1997-01-09","1997-01-16","Hungry Owl All-Night Grocers","Seafood","Ireland","Nord-Ost Matjeshering","0.1"
10380,"1996-12-12","1997-01-09","1997-01-16","Hungry Owl All-Night Grocers","Meat/Poultry","Ireland","Perth Pasties","0.1"
10380,"1996-12-12","1997-01-09","1997-01-16","Hungry Owl All-Night Grocers","Dairy Products","Ireland","Camembert Pierrot","0.1"
10380,"1996-12-12","1997-01-09","1997-01-16","Hungry Owl All-Night Grocers","Beverages","Ireland","Outback Lager","0"
10381,"1996-12-12","1997-01-09","1996-12-13","LILA-Supermercado","Produce","Venezuela","Longlife Tofu","0"
10382,"1996-12-13","1997-01-10","1996-12-16","Ernst Handel","Condiments","Austria","Chef Anton's Gumbo Mix","0"
10382,"1996-12-13","1997-01-10","1996-12-16","Ernst Handel","Seafood","Austria","Carnarvon Tigers","0"
10382,"1996-12-13","1997-01-10","1996-12-16","Ernst Handel","Meat/Poultry","Austria","Thüringer Rostbratwurst","0"
10382,"1996-12-13","1997-01-10","1996-12-16","Ernst Handel","Dairy Products","Austria","Geitost","0"
10382,"1996-12-13","1997-01-10","1996-12-16","Ernst Handel","Produce","Austria","Longlife Tofu","0"
10383,"1996-12-16","1997-01-13","1996-12-18","Around the Horn","Seafood","UK","Konbu","0"
10383,"1996-12-16","1997-01-13","1996-12-18","Around the Horn","Confections","UK","Valkoinen suklaa","0"
10383,"1996-12-16","1997-01-13","1996-12-18","Around the Horn","Grains/Cereals","UK","Gnocchi di nonna Alice","0"
10384,"1996-12-16","1997-01-13","1996-12-20","Berglunds snabbköp","Confections","Sweden","Sir Rodney's Marmalade","0"
10384,"1996-12-16","1997-01-13","1996-12-20","Berglunds snabbköp","Dairy Products","Sweden","Camembert Pierrot","0"
10385,"1996-12-17","1997-01-14","1996-12-23","Split Rail Beer & Ale","Produce","USA","Uncle Bob's Organic Dried Pears","0.2"
10385,"1996-12-17","1997-01-14","1996-12-23","Split Rail Beer & Ale","Dairy Products","USA","Camembert Pierrot","0.2"
10385,"1996-12-17","1997-01-14","1996-12-23","Split Rail Beer & Ale","Confections","USA","Scottish Longbreads","0.2"
10386,"1996-12-18","1997-01-01","1996-12-25","Familia Arquibaldo","Beverages","Brazil","Guaraná Fantástica","0"
10386,"1996-12-18","1997-01-01","1996-12-25","Familia Arquibaldo","Beverages","Brazil","Sasquatch Ale","0"
10387,"1996-12-18","1997-01-15","1996-12-20","Santé Gourmet","Beverages","Norway","Guaraná Fantástica","0"
10387,"1996-12-18","1997-01-15","1996-12-20","Santé Gourmet","Produce","Norway","Rössle Sauerkraut","0"
10387,"1996-12-18","1997-01-15","1996-12-20","Santé Gourmet","Dairy Products","Norway","Raclette Courdavault","0"
10387,"1996-12-18","1997-01-15","1996-12-20","Santé Gourmet","Dairy Products","Norway","Flotemysost","0"
10388,"1996-12-19","1997-01-16","1996-12-20","Seven Seas Imports","Seafood","UK","Rogede sild","0.2"
10388,"1996-12-19","1997-01-16","1996-12-20","Seven Seas Imports","Grains/Cereals","UK","Filo Mix","0.2"
10388,"1996-12-19","1997-01-16","1996-12-20","Seven Seas Imports","Meat/Poultry","UK","Perth Pasties","0"
10389,"1996-12-20","1997-01-17","1996-12-24","Bottom-Dollar Markets","Seafood","Canada","Ikura","0"
10389,"1996-12-20","1997-01-17","1996-12-24","Bottom-Dollar Markets","Meat/Poultry","Canada","Pâté chinois","0"
10389,"1996-12-20","1997-01-17","1996-12-24","Bottom-Dollar Markets","Confections","Canada","Tarte au sucre","0"
10389,"1996-12-20","1997-01-17","1996-12-24","Bottom-Dollar Markets","Beverages","Canada","Outback Lager","0"
10390,"1996-12-23","1997-01-20","1996-12-26","Ernst Handel","Dairy Products","Austria","Gorgonzola Telino","0.1"
10390,"1996-12-23","1997-01-20","1996-12-26","Ernst Handel","Beverages","Austria","Steeleye Stout","0.1"
10390,"1996-12-23","1997-01-20","1996-12-26","Ernst Handel","Seafood","Austria","Spegesild","0"
10390,"1996-12-23","1997-01-20","1996-12-26","Ernst Handel","Dairy Products","Austria","Mozzarella di Giovanni","0.1"
10391,"1996-12-23","1997-01-20","1996-12-31","Drachenblut Delikatessen","Seafood","Germany","Konbu","0"
10392,"1996-12-24","1997-01-21","1997-01-01","Piccolo und mehr","Dairy Products","Austria","Gudbrandsdalsost","0"
10393,"1996-12-25","1997-01-22","1997-01-03","Save-a-lot Markets","Beverages","USA","Chang","0.25"
10393,"1996-12-25","1997-01-22","1997-01-03","Save-a-lot Markets","Produce","USA","Tofu","0.25"
10393,"1996-12-25","1997-01-22","1997-01-03","Save-a-lot Markets","Confections","USA","NuNuCa Nuß-Nougat-Creme","0.25"
10393,"1996-12-25","1997-01-22","1997-01-03","Save-a-lot Markets","Confections","USA","Gumbär Gummibärchen","0.25"
10393,"1996-12-25","1997-01-22","1997-01-03","Save-a-lot Markets","Dairy Products","USA","Gorgonzola Telino","0"
10394,"1996-12-25","1997-01-22","1997-01-03","Hungry Coyote Import Store","Seafood","USA","Konbu","0"
10394,"1996-12-25","1997-01-22","1997-01-03","Hungry Coyote Import Store","Confections","USA","Tarte au sucre","0"
10395,"1996-12-26","1997-01-23","1997-01-03","HILARION-Abastos","Seafood","Venezuela","Spegesild","0.1"
10395,"1996-12-26","1997-01-23","1997-01-03","HILARION-Abastos","Meat/Poultry","Venezuela","Perth Pasties","0.1"
